row ID,row m/z,row retention time,Pooled_Urine_5_posneg_b.mzXML Peak area,Urine_05_Top10_POS.mzXML Peak area,Urine_05_Top10_posneg.mzXML Peak area,Urine_101_Top10_posneg.mzXML Peak area,Urine_14_Top10_posneg.mzXML Peak area,Urine_19_Top10_POS.mzXML Peak area,Urine_19_Top10_posneg.mzXML Peak area,Urine_20_Top10_POS.mzXML Peak area,Urine_20_Top10_posneg.mzXML Peak area,Urine_22_Top10_posneg.mzXML Peak area,Urine_23_Top10_posneg.mzXML Peak area,Urine_25_Top10_posneg.mzXML Peak area,Urine_37_Top10_POS.mzXML Peak area,Urine_37_Top10_posneg.mzXML Peak area,Urine_44_Top10_POS.mzXML Peak area,Urine_44_Top10_posneg.mzXML Peak area,Urine_60_Top10_posneg.mzXML Peak area,Urine_61_Top10_POS.mzXML Peak area,Urine_61_Top10_posneg.mzXML Peak area,Urine_64_Top10_POS.mzXML Peak area,Urine_64_Top10_posneg.mzXML Peak area,Urine_66_Top10_posneg.mzXML Peak area,Urine_67_Top10_posneg.mzXML Peak area,Urine_73_Top10_POS.mzXML Peak area,Urine_73_Top10_posneg.mzXML Peak area,Urine_74_Top10_POS.mzXML Peak area,Urine_74_Top10_posneg.mzXML Peak area,Urine_76_Top10_posneg.mzXML Peak area,Urine_84_Top10_posneg.mzXML Peak area,Urine_86_Top10_posneg.mzXML Peak area,Urine_87_Top10_POS.mzXML Peak area,Urine_87_Top10_posneg.mzXML Peak area,Urine_88_Top10_posneg.mzXML Peak area,Urine_90_Top10_POS.mzXML Peak area,Urine_90_Top10_posneg.mzXML Peak area,Urine_91_Top10_POS.mzXML Peak area,Urine_91_Top10_posneg.mzXML Peak area,Urine_95_Top10_posneg.mzXML Peak area,Urine_96_Top10_posneg.mzXML Peak area,
1586,126.0550651550293,13.699491666666667,0,0,0,5.2781414182967186E8,0,0,0,0,0,0,0,5.0103734609560156E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1587,128.0706329345703,10.25965,0,0,0,1.0509454680441016E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1584906730686331E8,0,0,0,0,0,0,0,0,0,0,0,
1588,128.95341630415484,21.027151515151516,0,0,0,3.296757798925347E9,0,0,0,0,3.3476189730808864E9,0,0,3.05967014442941E9,0,0,0,0,0,0,0,1.1748775289709535E9,0,0,0,1.4211645918390436E9,0,2.534644484091396E9,2.9796988198495193E9,3.304022611637674E9,0,0,0,3.4355639329926805E9,2.7203652610644627E9,0,2.7076219633111672E9,0,0,0,0,
1589,129.10220336914062,16.922166666666666,0,0,0,6.428987302865625E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1590,130.04990810818143,10.576357407407407,0,0,0,1.749917111103269E9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9431130189847383E9,0,0,0,0,2.5001087855687947E9,1.1566000631032054E9,2.972088357405091E9,0,7.309719853776253E8,1.540374215400776E9,2.005718737168732E9,0,2.4312953305405545E9,0,0,0,0,
1591,131.11185455322266,5.231574999999999,0,0,0,2.8899252084066788E10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2476503592059456E10,0,0,0,0,0,0,0,0,0,0,0,
1592,131.12911987304688,22.244000000000003,0,0,0,2.240691037949217E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1593,132.06542053222657,9.75081,0,0,0,1.2500747369692194E8,0,0,0,0,0,0,7.730369883888552E8,0,0,0,0,0,0,0,0,0,0,9.450504155243207E8,0,0,0,8.81137070102532E8,1.1605089176374724E9,0,0,0,0,0,0,0,0,0,0,0,0,
1594,134.1175079345703,15.33056111111111,0,0,0,3.3445588557687502E7,0,0,0,0,1.2554368334598435E8,0,5.484993230947267E7,0,1.3162295932729684E8,2.5807932275696087E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.915870482339452E7,0,0,0,0,0,0,
1595,136.09683736165366,12.49137037037037,0,0,0,3.845221166030859E7,0,0,2.9029075640343755E7,0,0,0,0,4.7326789581871085E7,9.755215775750782E7,7.240919043569924E7,0,0,3.683145559455078E7,0,0,0,0,0,0,0,0,0,0,0,0,1.120209349461875E8,0,0,0,0,0,0,6.089915654259376E7,6.387936866375003E7,0,
1596,139.01792907714844,12.122922222222222,0,0,0,5.500681397650857E8,0,0,0,0,0,6.831286393614137E8,0,0,2.6680593585685202E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1597,140.01311819893974,11.541938095238095,0,0,0,2.8386733038603157E8,0,0,0,0,0,1.9074895727472654E8,0,0,0,0,0,0,2.3543181044682813E8,0,0,0,0,0,2.8632944303744555E8,0,0,0,0,0,0,0,0,0,2.926429966823515E8,0,2.7825426226149994E8,0,0,2.1089650451171878E8,0,
1598,141.05079650878906,20.049777777777777,0,0,0,8.586757512337892E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.36362115874102E7,0,0,0,0,0,0,0,0,0,0,0,0,8.854941658450782E7,0,0,0,0,0,0,0,
1599,141.10223388671875,17.273000000000003,0,0,0,6730118.002421897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1600,142.94812689887152,11.261894444444444,0,0,0,3.0755930779820334E7,0,0,0,0,0,2.165568016020702E7,0,3.603544160080469E7,3.218116828227344E7,0,0,0,0,0,0,4.044291230248046E7,3.7042171882378906E7,0,0,3.3053746438957013E7,0,0,0,3.607211628800783E7,0,0,0,2.8279817626753926E7,0,0,0,0,0,0,0,
1601,145.1334991455078,14.542537500000002,0,0,0,1.1889021745323448E8,0,0,0,0,3.6255757782886252E9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1752546245789033E8,0,0,0,0,0,7.539338863462889E7,0,0,0,0,0,0,0,
1602,150.0584716796875,9.010933333333332,0,0,0,7.453999370336758E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1603,151.09654235839844,22.324,0,0,0,3.234677295687265E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1604,153.07388305664062,8.740291666666666,0,0,0,1.3220069810850508E9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6840909432707648E9,
1605,153.10224151611328,14.932768055555554,0,0,0,2.0089223392242208E7,3.165415654661717E7,0,0,0,0,0,2.2208685235083595E8,5.004597857905469E7,2.03169757074297E7,0,7647082.789273435,0,0,0,0,1.775944210562032E8,0,0,0,1.0692880621387494E8,0,0,0,0,0,1.1644427094307801E8,0,0,2.5522449393031243E7,0,2.1410924892792966E7,0,0,0,2.229577574696875E7,
1606,158.0217715176669,11.54083787878788,0,0,0,1.5430569086202335E8,1.142538179580312E8,0,0,0,1.3118826342894523E8,1.1734432220687494E8,0,0,0,0,1.6727488962929305E8,0,0,0,0,0,0,0,0,0,0,1.4433693705265242E8,0,0,1.091900859729258E8,0,0,0,1.5702118136757812E8,0,1.5851030998791006E8,0,0,1.2441333728755476E8,1.1356202330237886E8,
1607,159.01900329589844,8.93359,0,0,0,1.4608363267957807E8,0,0,4.148085145232931E8,0,1.258054221959415E8,0,2.265946676828087E8,2.2440400511459753E8,2.736814542114883E8,2.8102499383982813E8,2.1160137522332782E8,0,0,0,0,2.6436522209242922E8,0,0,2.850209597139842E8,1.1606162640827322E8,0,0,0,0,0,0,0,3.2433019450284743E8,2.099710021255196E8,0,2.1839351623069525E8,0,4.000792231040041E8,0,0,
1608,159.1491788228353,14.859616666666668,0,0,0,7.778745190197186E8,2.5058430446797953E9,0,5.01049752160492E8,0,0,0,0,9.670754120433047E8,1.4709274921097717E9,1.6782990891047544E9,0,0,0,0,0,4.406183107186134E8,0,0,0,5.374873815943366E8,0,8.577035432457182E8,1.0020171165520855E9,0,0,0,0,0,0,0,0,0,0,9.873231829612972E8,6.902809173104061E8,
1609,160.0603790283203,10.976633333333332,0,0,0,2.9181509292635936E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1610,162.07601928710938,12.040516666666667,0,0,0,5.2115173156729305E8,1.7003935984887307E9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.609368080112427E8,0,0,0,0,0,0,0,
1611,162.89942169189453,21.725583333333333,0,0,0,4.5676470765210956E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9552888550540626E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1612,162.92901611328125,20.481733333333334,0,0,0,9.455451604367569E7,0,0,0,0,8.39890616650976E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.600813519544533E7,0,0,8.54875402715547E7,0,0,1.0999576984409763E8,0,
1613,164.07382202148438,11.25845,0,0,0,4.1431086014732494E9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1614,164.12815856933594,15.828793333333332,0,0,0,1.012939251235156E7,1.6569551090577334E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27098885059844E7,0,3.927264229048838E7,0,3.0818336539453074E7,0,0,
1615,167.0903778076172,8.36785,0,0,0,2.090212729260978E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4592197659150788E8,0,0,0,0,0,0,0,0,0,0,0,
1616,168.9459571838379,21.011944444444445,0,0,0,8.380120590579305E8,0,0,0,0,8.724596341603514E8,0,0,7.834635334842577E8,0,2.281044502265623E8,0,0,0,0,3.846653135418363E8,2.9099418778785145E8,0,0,0,4.066143693304958E8,0,7.104786372864845E8,0,8.49431926755391E8,0,0,0,8.701217088773841E8,7.107882705108979E8,0,6.679837270404284E8,0,0,0,0,
1617,171.1127700805664,22.6995,0,0,0,4.4502622501021856E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.580606071480934E8,0,0,0,0,0,0,0,0,0,0,0,
1618,171.14898681640625,14.098183333333333,0,0,0,7.123619702589998E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1619,173.1396713256836,18.549999999999997,0,0,0,2.9183002784531258E7,0,0,0,0,1.01663916153082E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1620,176.9614601135254,10.82749861111111,0,0,0,9.639399421799229E7,0,0,1.0665744897288664E8,0,0,5.380239363608597E7,0,0,0,0,5.9554344258199215E7,0,1.0840612486815222E8,0,8.909381945633997E7,1.0447310037474619E8,0,0,0,1.1560364019407037E8,5.489553309332734E8,0,0,0,0,0,0,0,6.734044124061325E7,0,1.0679528510441414E8,0,0,1.0072837600164065E8,0,
1621,177.9574257986886,11.434890476190475,0,0,0,4.308247786590622E7,0,0,1.775191893859374E7,0,0,0,0,4.981918015219139E7,2.1975563209925782E7,0,0,0,0,0,0,0,0,0,0,0,0,4.463393275151557E7,4.868789715129294E7,0,0,0,0,0,0,0,0,0,0,0,3.651970005141405E7,
1622,185.04217529296875,16.018316666666667,0,0,0,5.914292201195314E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1623,185.1283689226423,5.975890476190476,0,0,0,5.698531702866874E8,0,0,1.8107529187788084E9,0,0,1.0284800808664812E9,2.81471600383621E9,0,9.086638456624672E9,0,0,2.1671673064027896E9,0,0,3.4293540120625443E9,1.467389027248557E9,0,3.27230373634385E9,0,0,0,0,4.1766153450461245E9,7.265815691040467E8,0,0,0,3.6473421797654963E9,4.507786886058362E9,0,0,0,0,3.622444628519012E9,0,
1624,188.17575454711914,12.593499999999999,0,0,0,1.813685293957461E9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0557194392724644E9,0,0,0,0,0,0,0,0,1.4757101015852656E9,0,0,8.840553611264067E8,0,0,0,0,
1625,191.13891020275298,12.707100793650795,0,0,0,1.9290245345523795E8,1.3626826949892309E9,0,2.746229135625583E8,0,0,0,1.501209774857656E8,2.53938717016125E8,1.4699266680672264E8,5.0043075336842185E8,2.832190481595274E8,5.517410177898909E8,2.3693843507296872E8,0,1.1038007191926558E8,1.162799853595742E8,1.39104896265461E8,0,0,3.090926240293867E8,3.8814871526569986E8,0,0,0,2.3665010412374604E8,8.641261671371853E7,0,3.0003658074798447E8,0,0,0,0,2.054250853062655E8,2.363856181779218E8,4.214432063707808E8,
1626,193.1435343424479,12.684872222222223,0,0,0,2.9867340248985934E8,0,0,0,0,0,0,0,0,0,0,0,3.0041801569919103E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1803821153028125E8,
1627,195.9619140625,11.590783333333334,0,0,0,1.735080271535547E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8701237339367166E7,0,0,0,0,0,0,0,0,1.3816366966601582E7,0,0,0,0,
1628,200.17254638671875,12.526016666666667,0,0,0,1.9055387591609758E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1629,202.0709228515625,9.66260238095238,0,0,0,9.735190908999218E7,0,0,0,0,0,0,0,0,1.0669504541856246E8,0,1.3173927126450773E8,0,0,0,0,1.4198441611603904E8,0,0,4.4001889743653923E8,1.3431449690549603E8,2.3802689578514066E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1630,202.92158317565918,21.192291666666666,0,0,0,9.06957967996054E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.945315783737497E7,0,0,0,7.000072561095312E7,0,0,3.059626943113275E7,9.064496179790634E7,0,0,0,6.1658574521371044E7,6.332505046295312E7,0,7.245100129873435E7,0,0,0,0,
1631,203.13904317220053,9.886427777777778,0,0,0,4.026308294160188E9,0,0,2.3407675086549973E9,0,0,0,0,4.8682875853033495E9,0,0,2.783666390934616E9,2.8521532331852503E9,0,0,0,0,0,0,0,2.3861281075200796E9,2.5095573973565984E9,0,0,0,3.373576919542162E9,0,0,2.5313335932194805E9,0,0,0,0,0,0,0,
1632,207.1591339111328,0.4751,0,0,0,4.353211263888872E9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1633,208.16244506835938,22.324,0,0,0,2.834610856113907E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1634,208.9384765625,21.047833333333333,0,0,0,4.2330100511406355E7,0,0,0,0,0,0,0,3.6495427065624975E7,0,0,0,0,0,0,0,9705298.811406229,0,0,0,1.3339008954140568E7,0,2.9967804092968702E7,0,3.888937507249995E7,0,0,0,4.331782477625013E7,0,0,0,0,0,0,0,
1635,212.09505462646484,10.132295833333332,0,0,0,2.685018299917014E9,0,0,0,0,0,0,0,2.8069301877983675E9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.779690935557313E9,0,0,0,0,0,0,2.8063282635241866E9,0,0,0,0,
1636,213.12347412109375,9.312627777777777,0,0,0,1.6164131351728904E8,0,0,0,0,2.9247078858487505E8,0,0,0,0,0,0,0,0,4.6093494453094536E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1637,215.11376953125,10.834333333333332,0,0,0,4.467892095540898E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1638,224.18555450439453,1.5626,0,0,0,2.2409099921004357E9,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4369860855314856E9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1639,225.18917846679688,9.954066666666668,0,0,0,1.4548604143810156E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1640,228.14546966552734,14.791561111111113,0,0,0,3.710253623883984E7,0,0,0,0,0,0,0,0,0,0,4.335565097983984E7,5.34823760371016E7,0,0,0,0,0,0,4.7160129282417946E7,0,0,0,0,0,0,0,0,0,1.8046651044810942E8,0,0,0,0,0,5.617384649667967E7,
1641,229.14105987548828,21.010645833333335,0,0,0,1.066132365096836E8,0,0,0,0,0,0,0,1.0674542463435937E8,0,0,0,0,0,0,0,0,0,0,0,2.2445499250817186E8,0,3.294673457477265E8,3.8884271067589074E8,2.0694539578431243E8,0,0,0,2.8967022650240636E8,0,0,2.377352533573827E8,0,0,0,0,
1642,234.0769547682542,12.034464102564101,0,0,0,1.4685195713253906E8,0,0,0,0,0,0,0,0,7.539797422446872E7,0,1.655534820382227E8,2.3115490710358205E8,2.0065437817411333E8,0,0,0,0,0,0,2.0162483025166827E8,2.892698887373048E8,0,0,1.5127576436959764E8,0,0,0,2.2501977508915624E8,2.2166503883711323E8,0,1.2555874651981646E8,0,0,1.6411404215794918E8,1.9126794016375387E8,
1643,234.18109566824776,13.368809523809526,0,0,0,1.86924688758172E8,0,0,0,0,0,1.668708258014453E8,5.014295633419921E7,0,0,1.318648202215039E8,0,0,0,0,0,0,1.7633624893586728E8,0,0,0,0,0,2.8213883539218727E7,1.9475615576078904E8,0,0,0,0,0,0,0,0,0,0,0,
1644,239.13891092936197,14.470522222222222,0,0,0,3.238034647924687E8,0,0,0,0,0,0,0,5.403653383260001E8,0,0,0,0,0,0,0,0,0,0,6.245541306107422E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1645,252.05341593424478,9.571577777777778,0,0,0,1.5461137732417184E8,0,0,0,0,0,2.8990733398153895E8,0,0,0,0,0,0,0,0,0,0,1.801826302764922E8,0,0,0,0,2.1304013155041406E8,0,0,0,2.781600441431953E8,0,0,0,0,0,0,0,1.8277906409795317E8,0,
1646,255.1071797688802,9.969861111111111,0,0,0,1.8249331117526162E9,0,0,0,0,0,0,0,3.9394736972467995E8,0,0,3.189226240412541E8,0,0,4.3000075992743784E8,7.18256209335133E8,2.766850408037187E8,3.77146605898512E8,0,0,2.863846364541174E8,6.293927050972894E8,0,0,4.094039123229993E8,2.715751290669255E8,5.45903411712961E8,0,0,1.165079390676703E9,0,0,1.872159642661249E8,0,6.946727465100074E8,0,
1647,255.16488647460938,18.17866666666667,0,0,0,1.3676573399140649E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1648,256.9274597167969,10.803511111111112,0,0,0,2.5772880549187526E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7662405381308604E7,0,2.3884402588359423E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1649,259.13995361328125,10.788975,0,0,0,1.3072977335937087E8,0,0,0,1.7848767373517972E8,0,0,0,0,0,0,0,0,0,4.123456935276565E7,0,7.58959526708555E7,0,0,0,1.2455046552950779E8,0,0,0,0,0,0,5.399599514167342E8,0,0,0,0,0,0,0,0,
1650,267.1717163085938,22.639766666666667,0,0,0,1.315727646772149E8,0,0,0,0,0,0,0,2.317807631199569E8,0,2.4398475909568754E8,0,0,0,0,2.4257285454733577E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.210817223711486E8,
1651,268.89306640625,21.21966666666667,0,0,0,2.5544931080390606E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1652,270.15576171875,18.748333333333335,0,0,0,1.0540457804960925E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1653,271.0745762416295,8.360040476190475,0,0,0,9.383147958402814E8,0,0,0,0,0,0,0,0,3.5274565995717114E8,0,1.0154557158642039E9,1.2558475436990926E9,0,0,0,0,1.43998966739115E9,0,0,7.229018275552346E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6221931894234858E9,
1654,274.1435241699219,23.11733333333333,0,0,0,3.0639303735529286E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1655,276.15773518880206,10.694688888888889,0,0,0,1.2869537592078357E9,0,0,0,0,0,0,1.2806275296721723E9,0,0,0,0,0,0,0,0,0,0,4.021010416445103E9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1656,282.11933517456055,10.589695833333334,0,0,0,1.5496646085378036E9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7438528106249633E9,0,0,0,2.248875661171163E9,2.5337575144913936E9,1.7348174975189526E9,0,0,0,2.1191784374291809E9,2.4886848223631086E9,0,1.4146832986112828E9,0,0,0,0,
1657,282.8392639160156,3.7823166666666665,0,0,0,2.3666263510958982E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1658,287.2215270996094,22.46725,0,0,0,7.869149814036797E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.011934103088198E8,
1659,288.15911865234375,14.748983333333333,0,0,0,4.424339986117501E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1660,288.217812093099,6.818193333333334,0,0,0,2.540618776270392E8,0,0,0,0,7.491985984068161E8,0,6.731129306778594E8,7.989237939225976E8,4.0864827658891815E8,0,2.387283676401682E8,0,0,0,4.109583316805781E8,0,0,4.2464801234660554E8,0,2.0917588396854672E8,4.9320088142879677E8,2.692098315623124E8,5.510808252876017E8,1.930204230339636E9,0,0,0,0,1.4405399581701255E9,0,0,0,0,5.783193417224145E8,0,
1661,289.1632385253906,15.2859,0,0,0,2.7783452615570318E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1662,291.16297912597656,11.9027,0,0,0,8.40165033328594E7,0,0,0,0,0,0,0,3.6123081455575013E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1663,298.81349690755206,21.866,0,0,0,6.014359967554767E8,0,0,0,0,0,3.1823113790110147E8,0,0,0,0,0,0,0,0,3.3651792263053507E8,0,0,0,0,0,0,0,0,0,0,0,0,3.3717536528970295E8,0,0,2.6297131809728518E8,0,0,0,3.3809034208386713E8,
1664,302.1750183105469,6.891266666666667,0,0,0,4.2828883021585166E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1665,304.2482147216797,22.414833333333334,0,0,0,1.552425398806814E9,0,0,0,0,0,0,0,1.4828150189735553E9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1666,306.1686553955078,10.564908333333335,0,0,0,2.757723102737109E8,0,0,0,3.8169945026321894E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1667,306.67041015625,11.425808333333332,0,0,0,4.3973492511101566E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.423359602019143E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1668,310.1132164001465,9.498275,0,0,0,7.39840380555938E7,0,0,0,0,0,0,0,0,2.1390609235288277E8,0,9.360202779492195E7,0,0,0,0,3.93636017430312E7,0,0,0,1.1471805238195305E8,0,1.1365207420892534E8,1.3086886796096903E8,0,0,0,0,0,0,0,1.5333926784146887E8,0,0,0,0,
1669,319.1612739562988,14.771897916666667,0,0,0,2.3926514047604686E8,0,0,0,0,2.944369410660273E8,0,1.7108566413413274E8,0,0,0,0,0,0,0,0,0,5.106995461996485E7,1.2914645504446097E8,0,0,0,0,3.6308745724962103E8,5.981604365718359E7,0,1.0883447207150777E8,0,0,0,0,0,0,0,0,0,
1670,322.8475553072416,22.82841025641026,0,0,0,3.781972457953125E7,0,0,0,0,0,2.1321724710289055E8,0,0,1.805744656226564E7,0,2.379445369382805E7,0,0,0,3.1541362043750014E7,1.9292754934218723E7,4.230000119453126E7,0,0,2.3860091547382865E7,3.837216628058602E7,1.6533427576054692E7,0,0,3.498056669406246E7,0,0,0,3.644923906281239E7,0,0,0,0,3.764994129175772E7,0,
1671,326.1809895833333,22.971611111111113,0,0,0,2.0268683081679724E7,0,0,0,0,0,0,0,2.3566131272617187E7,2.8692319102668387E8,0,1.4684579578441393E8,0,0,0,0,1.4427309880114076E8,0,0,0,1.6335019930638286E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1672,350.0845235188802,8.755083333333333,0,0,0,5.40288339119594E8,5.137990544369365E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.217084860314143E8,
1673,388.13478088378906,8.861025000000001,0,0,0,2.8315865572125036E8,2.806855130731248E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1674,391.2833709716797,2.4604416666666666,0,0,0,5.814583209333122E8,0,4.6894626705742157E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1675,424.86417388916016,21.01976388888889,0,0,0,7.04977181909377E7,0,0,0,0,7.231510082468745E7,0,0,6.431573046749993E7,8107170.29378907,0,1.6044982875586001E7,0,0,0,0,1.3862379901953127E7,0,0,0,1.9835329492851574E7,0,4.8685338657968834E7,6.342257258640642E7,6.87613814701172E7,0,0,0,0,5.416575860499992E7,0,4.8412306069453016E7,0,0,0,0,
1676,429.24023873465404,22.838452380952383,0,0,0,1.3348664464687482E7,0,0,1.5347429576461717E8,0,0,1.1226497838437513E7,0,1.2674192515000027E7,0,0,7597355.117226567,0,0,0,0,8785001.713007795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7588321.170820331,
1677,446.84612759676844,21.001242424242424,0,0,0,7.475628416984396E7,0,0,0,0,7.826618346109371E7,0,0,6.56623192740624E7,7223420.956015624,0,1.558914737742195E7,0,0,0,0,1.3724760621406278E7,0,0,0,1.959192695070312E7,0,5.258900997660164E7,6.897623564796892E7,7.216460165445314E7,0,0,0,7.635555304140648E7,0,0,0,0,0,0,0,
